region,date,iHosp,iICU,inHosp,inICU
PAC,2020-07-07,3,1,78,15
PAC,2020-07-08,5,3,76,18
PAC,2020-07-09,9,0,81,17
PAC,2020-07-10,6,0,81,14
PAC,2020-07-11,4,0,81,14
PAC,2020-07-12,4,0,84,14
PAC,2020-07-13,12,0,84,13
PAC,2020-07-14,6,1,86,14
PAC,2020-07-15,8,1,84,14
PAC,2020-07-16,6,2,84,14
PAC,2020-07-17,8,2,80,15
PAC,2020-07-18,2,1,78,16
PAC,2020-07-19,1,0,79,14
PAC,2020-07-20,12,1,84,14
PAC,2020-07-21,7,1,83,13
PAC,2020-07-22,4,0,82,13
PAC,2020-07-23,6,1,80,13
PAC,2020-07-24,16,3,85,15
PAC,2020-07-25,3,0,81,15
PAC,2020-07-26,6,2,86,16
PAC,2020-07-27,7,0,84,16
PAC,2020-07-28,6,0,82,16
PAC,2020-07-29,12,1,86,16
PAC,2020-07-30,6,1,83,16
PAC,2020-07-31,11,1,78,15
PAC,2020-08-01,7,0,78,13
PAC,2020-08-02,8,0,83,13
PAC,2020-08-03,8,0,84,13
PAC,2020-08-04,12,0,97,9
PAC,2020-08-05,10,3,98,12
PAC,2020-08-06,12,0,98,11
PAC,2020-08-07,12,1,98,12
PAC,2020-08-08,8,0,101,12
PAC,2020-08-09,8,0,109,10
PAC,2020-08-10,13,0,104,8
PAC,2020-08-11,11,2,95,10
PAC,2020-08-12,31,5,110,15
PAC,2020-08-13,19,2,116,15
PAC,2020-08-14,13,1,116,14
PAC,2020-08-15,13,0,124,13
PAC,2020-08-16,16,3,130,16
PAC,2020-08-17,11,4,125,19
PAC,2020-08-18,30,5,136,23
PAC,2020-08-19,36,6,148,26
PAC,2020-08-20,32,3,164,26
PAC,2020-08-21,33,6,154,32
PAC,2020-08-22,19,4,155,36
PAC,2020-08-23,27,4,172,40
PAC,2020-08-24,26,7,165,42
PAC,2020-08-25,32,6,176,41
PAC,2020-08-26,36,6,178,44
PAC,2020-08-27,43,3,207,42
PAC,2020-08-28,44,3,223,42
PAC,2020-08-29,32,4,242,45
PAC,2020-08-30,31,7,251,51
PAC,2020-08-31,47,10,264,55
PAC,2020-09-01,57,8,279,62
PAC,2020-09-02,51,9,292,70
PAC,2020-09-03,66,9,310,74
PAC,2020-09-04,76,8,325,78
PAC,2020-09-05,52,13,340,87
PAC,2020-09-06,58,8,381,89
PAC,2020-09-07,68,16,384,97
PAC,2020-09-08,67,9,386,98
PAC,2020-09-09,48,13,369,103
PAC,2020-09-10,84,11,395,105
PAC,2020-09-11,70,20,398,115
PAC,2020-09-12,56,12,413,123
PAC,2020-09-13,54,12,437,132
PAC,2020-09-14,67,8,457,126
PAC,2020-09-15,76,18,459,131
PAC,2020-09-16,81,16,480,133
PAC,2020-09-17,80,17,491,141
PAC,2020-09-18,83,11,499,147
PAC,2020-09-19,59,9,508,149
PAC,2020-09-20,54,12,537,158
PAC,2020-09-21,62,13,514,150
PAC,2020-09-22,70,10,514,148
PAC,2020-09-23,63,11,508,150
PAC,2020-09-24,72,12,501,156
PAC,2020-09-25,81,20,477,162
PAC,2020-09-26,60,9,503,165
PAC,2020-09-27,31,10,507,170
PAC,2020-09-28,78,20,517,171
PAC,2020-09-29,63,18,509,171
PAC,2020-09-30,70,15,520,170
PAC,2020-10-01,85,9,536,167
PAC,2020-10-02,76,13,537,172
PAC,2020-10-03,59,11,565,179
PAC,2020-10-04,48,9,588,182
PAC,2020-10-05,68,15,575,177
PAC,2020-10-06,75,13,563,175
PAC,2020-10-07,74,15,566,178
PAC,2020-10-08,76,14,580,178
PAC,2020-10-09,80,16,572,182
PAC,2020-10-10,78,12,609,188
PAC,2020-10-11,64,10,647,192
PAC,2020-10-12,84,24,639,204
PAC,2020-10-13,108,18,678,200
PAC,2020-10-14,108,21,693,210
PAC,2020-10-15,116,16,736,205
PAC,2020-10-16,147,22,794,219
PAC,2020-10-17,135,26,865,234
PAC,2020-10-18,88,23,889,246
PAC,2020-10-19,170,28,936,257
PAC,2020-10-20,183,23,1009,260
PAC,2020-10-21,210,30,1072,265
PAC,2020-10-22,193,39,1130,276
PAC,2020-10-23,204,39,1169,295
PAC,2020-10-24,151,22,1230,300
PAC,2020-10-25,157,25,1323,311
PAC,2020-10-26,224,27,1387,310
PAC,2020-10-27,203,37,1430,317
PAC,2020-10-28,224,46,1461,340
PAC,2020-10-29,264,47,1534,359
PAC,2020-10-30,259,37,1581,371
PAC,2020-10-31,220,26,1693,381
PAC,2020-11-01,187,36,1768,398
PAC,2020-11-02,262,45,1793,417
PAC,2020-11-03,275,47,1831,431
PAC,2020-11-04,240,39,1852,443
PAC,2020-11-05,227,42,1861,459
PAC,2020-11-06,267,43,1868,467
PAC,2020-11-07,206,35,1935,486
PAC,2020-11-08,186,37,1998,505
PAC,2020-11-09,252,47,1915,509
PAC,2020-11-10,238,40,1897,502
PAC,2020-11-11,181,38,1942,510
PAC,2020-11-12,205,44,1897,501
PAC,2020-11-13,213,39,1811,491
PAC,2020-11-14,159,25,1866,492
PAC,2020-11-15,123,34,1901,510
PAC,2020-11-16,214,29,1832,501
PAC,2020-11-17,177,34,1756,501
PAC,2020-11-18,131,28,1645,495
PAC,2020-11-19,151,22,1557,487
PAC,2020-11-20,142,22,1500,474
PAC,2020-11-21,124,18,1547,466
PAC,2020-11-22,65,9,1563,458
PAC,2020-11-23,107,22,1467,440
PAC,2020-11-24,135,21,1401,429
PAC,2020-11-25,113,15,1346,422
PAC,2020-11-26,101,13,1273,404
PAC,2020-11-27,93,24,1180,396
PAC,2020-11-28,76,10,1198,395
PAC,2020-11-29,67,15,1215,399
PAC,2020-11-30,107,19,1135,385
PAC,2020-12-01,88,13,1106,366
PAC,2020-12-02,93,27,1080,363
PAC,2020-12-03,99,10,1040,351
PAC,2020-12-04,98,11,979,336
PAC,2020-12-05,75,18,1004,346
PAC,2020-12-06,71,15,1029,351
PAC,2020-12-07,101,22,982,338
PAC,2020-12-08,83,12,956,320
PAC,2020-12-09,77,13,925,315
PAC,2020-12-10,86,6,917,298
PAC,2020-12-11,113,21,911,301
PAC,2020-12-12,69,13,928,305
PAC,2020-12-13,59,10,966,305
PAC,2020-12-14,89,18,941,301
PAC,2020-12-15,124,23,948,300
PAC,2020-12-16,107,19,952,297
PAC,2020-12-17,92,16,937,288
PAC,2020-12-18,110,16,921,285
PAC,2020-12-19,62,16,933,291
PAC,2020-12-20,57,14,954,298
PAC,2020-12-21,120,15,942,290
PAC,2020-12-22,139,23,967,288
PAC,2020-12-23,105,16,945,285
PAC,2020-12-24,114,17,943,280
PAC,2020-12-25,63,12,975,281
PAC,2020-12-26,80,15,1003,282
PAC,2020-12-27,77,22,1024,295
PAC,2020-12-28,132,28,1042,305
PAC,2020-12-29,132,21,1068,308
PAC,2020-12-30,112,21,1051,308
PAC,2020-12-31,110,20,1036,312
PAC,2021-01-01,86,21,1063,329
PAC,2021-01-02,92,8,1101,333
PAC,2021-01-03,88,12,1146,330
PAC,2021-01-04,134,20,1156,321
PAC,2021-01-05,150,27,1154,315
PAC,2021-01-06,128,24,1162,309
PAC,2021-01-07,143,28,1127,312
PAC,2021-01-08,126,25,1094,308
PAC,2021-01-09,118,27,1143,321
PAC,2021-01-10,76,12,1182,318
PAC,2021-01-11,151,25,1177,316
PAC,2021-01-12,179,36,1212,335
PAC,2021-01-13,166,20,1242,335
PAC,2021-01-14,164,35,1273,338
PAC,2021-01-15,157,22,1289,331
PAC,2021-01-16,126,16,1341,333
PAC,2021-01-17,111,26,1403,346
PAC,2021-01-18,188,30,1415,346
PAC,2021-01-19,202,26,1460,343
PAC,2021-01-20,181,38,1455,358
PAC,2021-01-21,179,22,1488,358
PAC,2021-01-22,205,38,1514,370
PAC,2021-01-23,170,26,1611,372
PAC,2021-01-24,130,24,1664,383
PAC,2021-01-25,197,46,1641,394
PAC,2021-01-26,215,39,1648,400
PAC,2021-01-27,161,26,1627,396
PAC,2021-01-28,187,33,1616,405
PAC,2021-01-29,202,24,1621,398
PAC,2021-01-30,140,15,1667,398
PAC,2021-01-31,141,25,1723,412
PAC,2021-02-01,209,39,1700,420
PAC,2021-02-02,225,40,1719,431
PAC,2021-02-03,186,33,1694,436
PAC,2021-02-04,193,39,1658,436
PAC,2021-02-05,194,29,1647,437
PAC,2021-02-06,140,27,1697,446
PAC,2021-02-07,146,31,1770,457
PAC,2021-02-08,196,35,1740,452
PAC,2021-02-09,215,33,1762,444
PAC,2021-02-10,167,32,1699,446
PAC,2021-02-11,164,34,1649,443
PAC,2021-02-12,172,30,1596,440
PAC,2021-02-13,141,29,1642,451
PAC,2021-02-14,125,25,1691,458
PAC,2021-02-15,173,38,1614,464
PAC,2021-02-16,174,31,1581,451
PAC,2021-02-17,210,38,1595,448
PAC,2021-02-18,173,44,1569,456
PAC,2021-02-19,159,33,1533,456
PAC,2021-02-20,118,31,1561,467
PAC,2021-02-21,120,29,1606,478
PAC,2021-02-22,189,32,1587,473
PAC,2021-02-23,171,34,1531,474
PAC,2021-02-24,189,42,1496,485
PAC,2021-02-25,174,35,1498,482
PAC,2021-02-26,159,40,1458,485
PAC,2021-02-27,165,44,1515,501
PAC,2021-02-28,136,26,1580,504
PAC,2021-03-01,179,38,1516,494
PAC,2021-03-02,194,47,1505,509
PAC,2021-03-03,157,43,1484,517
PAC,2021-03-04,184,33,1473,517
PAC,2021-03-05,186,37,1442,514
PAC,2021-03-06,133,31,1485,523
PAC,2021-03-07,136,24,1554,532
PAC,2021-03-08,196,39,1536,534
PAC,2021-03-09,144,34,1475,518
PAC,2021-03-10,176,37,1469,515
PAC,2021-03-11,154,35,1459,512
PAC,2021-03-12,135,42,1365,512
PAC,2021-03-13,146,36,1414,533
PAC,2021-03-14,131,32,1485,549
PAC,2021-03-15,185,33,1447,541
PAC,2021-03-16,170,34,1406,547
PAC,2021-03-17,178,39,1407,547
PAC,2021-03-18,177,28,1404,536
PAC,2021-03-19,171,30,1391,525
PAC,2021-03-20,113,30,1407,532
PAC,2021-03-21,133,27,1483,540
PAC,2021-03-22,206,49,1430,541
PAC,2021-03-23,182,37,1416,547
PAC,2021-03-24,156,33,1388,536
PAC,2021-03-25,184,32,1392,526
PAC,2021-03-26,202,52,1368,540
PAC,2021-03-27,161,46,1416,570
PAC,2021-03-28,126,26,1486,579
PAC,2021-03-29,208,49,1465,568
PAC,2021-03-30,202,42,1470,561
PAC,2021-03-31,179,44,1431,554
PAC,2021-04-01,179,43,1409,567
PAC,2021-04-02,210,48,1419,563
PAC,2021-04-03,181,40,1482,581
PAC,2021-04-04,155,41,1550,591
PAC,2021-04-05,137,31,1600,588
PAC,2021-04-06,214,38,1568,576
PAC,2021-04-07,183,42,1535,571
PAC,2021-04-08,187,40,1509,581
PAC,2021-04-09,202,40,1453,588
PAC,2021-04-10,176,31,1533,604
PAC,2021-04-11,150,43,1584,624
PAC,2021-04-12,193,43,1549,613
PAC,2021-04-13,182,36,1528,596
PAC,2021-04-14,193,35,1493,594
PAC,2021-04-15,177,46,1472,613
PAC,2021-04-16,161,36,1409,598
PAC,2021-04-17,140,34,1461,600
PAC,2021-04-18,119,29,1519,605
PAC,2021-04-19,173,43,1490,594
PAC,2021-04-20,187,45,1440,600
PAC,2021-04-21,175,27,1417,577
PAC,2021-04-22,135,33,1386,565
PAC,2021-04-23,179,36,1352,566
PAC,2021-04-24,112,27,1392,565
PAC,2021-04-25,94,22,1434,565
PAC,2021-04-26,148,38,1352,562
PAC,2021-04-27,158,25,1312,554
PAC,2021-04-28,126,26,1294,537
PAC,2021-04-29,110,20,1259,513
PAC,2021-04-30,125,28,1197,510
PAC,2021-05-01,91,19,1235,509
PAC,2021-05-02,66,23,1240,518
PAC,2021-05-03,99,24,1164,501
PAC,2021-05-04,96,20,1079,480
PAC,2021-05-05,71,29,1024,471
PAC,2021-05-06,111,18,995,450
PAC,2021-05-07,85,18,941,430
PAC,2021-05-08,53,11,941,424
PAC,2021-05-09,46,10,946,416
PAC,2021-05-10,69,19,861,403
PAC,2021-05-11,69,12,817,385
PAC,2021-05-12,59,16,730,367
PAC,2021-05-13,38,12,735,372
PAC,2021-05-14,55,16,670,362
PAC,2021-05-15,35,5,670,357
PAC,2021-05-16,35,13,681,361
PAC,2021-05-17,40,10,624,338
PAC,2021-05-18,33,9,555,327
PAC,2021-05-19,51,12,528,321
PAC,2021-05-20,45,10,502,307
PAC,2021-05-21,42,20,451,309
PAC,2021-05-22,36,9,463,299
PAC,2021-05-23,33,12,475,301
PAC,2021-05-24,37,12,488,297
PAC,2021-05-25,35,5,456,281
PAC,2021-05-26,52,20,420,282
PAC,2021-05-27,47,15,386,276
PAC,2021-05-28,29,10,367,257
PAC,2021-05-29,25,4,375,250
PAC,2021-05-30,20,6,376,255
PAC,2021-05-31,33,6,359,242
PAC,2021-06-01,23,4,330,228
PAC,2021-06-02,25,5,314,221
PAC,2021-06-03,22,4,289,214
PAC,2021-06-04,37,6,281,211
PAC,2021-06-05,29,8,292,214
PAC,2021-06-06,8,5,292,211
PAC,2021-06-07,19,8,256,212
PAC,2021-06-08,15,3,246,198
PAC,2021-06-09,14,4,218,191
PAC,2021-06-10,23,5,206,190
PAC,2021-06-11,17,2,199,181
PAC,2021-06-12,18,3,208,183
PAC,2021-06-13,8,2,212,183
PAC,2021-06-14,9,3,191,174
PAC,2021-06-15,19,5,184,166
PAC,2021-06-16,8,4,167,167
PAC,2021-06-17,13,4,158,158
PAC,2021-06-18,13,4,148,153
PAC,2021-06-19,8,2,151,152
PAC,2021-06-20,6,1,154,150
PAC,2021-06-21,4,2,136,138
PAC,2021-06-22,11,3,132,135
PAC,2021-06-23,11,6,121,132
PAC,2021-06-24,6,4,108,125
PAC,2021-06-25,9,2,101,120
PAC,2021-06-26,5,1,103,118
PAC,2021-06-27,4,2,102,119
PAC,2021-06-28,8,1,104,113
PAC,2021-06-29,14,3,97,111
PAC,2021-06-30,8,3,95,107
PAC,2021-07-01,8,1,85,106
PAC,2021-07-02,4,1,75,103
PAC,2021-07-03,9,3,74,103
PAC,2021-07-04,7,3,75,106
PAC,2021-07-05,8,3,70,103
PAC,2021-07-06,12,4,70,101
PAC,2021-07-07,12,3,66,99
PAC,2021-07-08,5,0,59,97
PAC,2021-07-09,8,1,50,95
PDL,2020-03-01,0,0,0,0
PDL,2020-03-02,1,0,1,0
PDL,2020-03-03,2,0,3,0
PDL,2020-03-04,0,0,3,0
PDL,2020-03-05,4,0,7,0
PDL,2020-03-06,8,1,14,1
PDL,2020-03-07,3,0,15,1
PDL,2020-03-08,3,0,16,1
PDL,2020-03-09,1,1,15,2
PDL,2020-03-10,5,0,17,2
PDL,2020-03-11,9,0,26,2
PDL,2020-03-12,16,0,31,2
PDL,2020-03-13,17,0,36,2
PDL,2020-03-14,20,2,46,4
PDL,2020-03-15,7,0,50,4
PDL,2020-03-16,15,2,50,6
PDL,2020-03-17,9,1,56,7
PDL,2020-03-18,24,5,66,12
PDL,2020-03-19,18,8,74,19
PDL,2020-03-20,28,8,85,26
PDL,2020-03-21,43,6,117,31
PDL,2020-03-22,56,17,156,46
PDL,2020-03-23,54,11,187,52
PDL,2020-03-24,66,11,233,57
PDL,2020-03-25,84,15,286,70
PDL,2020-03-26,89,13,337,80
PDL,2020-03-27,94,16,381,90
PDL,2020-03-28,81,14,431,99
PDL,2020-03-29,61,16,461,110
PDL,2020-03-30,92,16,470,118
PDL,2020-03-31,75,17,487,124
PDL,2020-04-01,61,11,485,126
PDL,2020-04-02,78,11,499,130
PDL,2020-04-03,56,11,502,132
PDL,2020-04-04,65,3,541,131
PDL,2020-04-05,40,11,561,134
PDL,2020-04-06,64,12,546,134
PDL,2020-04-07,49,6,535,130
PDL,2020-04-08,54,9,517,131
PDL,2020-04-09,50,3,517,129
PDL,2020-04-10,52,4,511,115
PDL,2020-04-11,42,3,519,114
PDL,2020-04-12,31,5,535,113
PDL,2020-04-13,21,0,536,107
PDL,2020-04-14,37,5,511,108
PDL,2020-04-15,31,4,482,103
PDL,2020-04-16,29,2,474,95
PDL,2020-04-17,38,2,444,87
PDL,2020-04-18,22,4,447,88
PDL,2020-04-19,13,1,451,88
PDL,2020-04-20,23,1,421,82
PDL,2020-04-21,33,4,406,77
PDL,2020-04-22,22,2,375,74
PDL,2020-04-23,19,0,358,69
PDL,2020-04-24,23,1,340,67
PDL,2020-04-25,13,3,337,68
PDL,2020-04-26,8,0,339,67
PDL,2020-04-27,22,0,331,61
PDL,2020-04-28,19,4,310,59
PDL,2020-04-29,16,0,298,54
PDL,2020-04-30,23,2,278,53
PDL,2020-05-01,13,3,283,52
PDL,2020-05-02,17,2,290,51
PDL,2020-05-03,10,1,295,50
PDL,2020-05-04,13,1,265,50
PDL,2020-05-05,12,4,249,50
PDL,2020-05-06,8,1,235,48
PDL,2020-05-07,13,0,217,44
PDL,2020-05-08,9,0,219,41
PDL,2020-05-09,8,0,222,41
PDL,2020-05-10,12,1,231,42
PDL,2020-05-11,13,0,215,40
PDL,2020-05-12,17,3,213,41
PDL,2020-05-13,13,1,203,38
PDL,2020-05-14,10,1,194,38
PDL,2020-05-15,8,2,180,37
PDL,2020-05-16,8,1,184,38
PDL,2020-05-17,6,1,184,38
PDL,2020-05-18,4,1,165,36
PDL,2020-05-19,12,1,157,31
PDL,2020-05-20,12,1,156,28
PDL,2020-05-21,9,0,163,26
PDL,2020-05-22,7,2,159,26
PDL,2020-05-23,11,1,161,27
PDL,2020-05-24,9,3,165,29
PDL,2020-05-25,4,0,154,27
PDL,2020-05-26,11,0,146,23
PDL,2020-05-27,12,2,136,22
PDL,2020-05-28,7,0,141,22
PDL,2020-05-29,10,1,133,22
PDL,2020-05-30,5,1,129,23
PDL,2020-05-31,3,1,127,24
PDL,2020-06-01,4,1,126,24
PDL,2020-06-02,5,0,119,21
PDL,2020-06-03,4,0,104,20
PDL,2020-06-04,11,2,96,21
PDL,2020-06-05,3,0,84,18
PDL,2020-06-06,6,2,87,19
PDL,2020-06-07,1,0,86,19
PDL,2020-06-08,1,0,82,15
PDL,2020-06-09,12,0,80,14
PDL,2020-06-10,9,1,76,15
PDL,2020-06-11,4,2,70,15
PDL,2020-06-12,6,2,70,16
PDL,2020-06-13,1,0,67,16
PDL,2020-06-14,0,0,67,15
PDL,2020-06-15,2,0,64,13
PDL,2020-06-16,2,1,59,14
PDL,2020-06-17,2,0,58,11
PDL,2020-06-18,3,0,57,8
PDL,2020-06-19,2,0,57,6
PDL,2020-06-20,2,0,58,6
PDL,2020-06-21,2,0,59,7
PDL,2020-06-22,0,1,55,8
PDL,2020-06-23,3,0,51,7
PDL,2020-06-24,2,0,47,7
PDL,2020-06-25,2,0,43,6
PDL,2020-06-26,2,0,37,6
PDL,2020-06-27,2,0,36,6
PDL,2020-06-28,2,0,38,6
PDL,2020-06-29,0,0,34,6
PDL,2020-06-30,3,0,35,4
PDL,2020-07-01,0,0,32,4
PDL,2020-07-02,1,1,29,5
PDL,2020-07-03,1,0,24,4
PDL,2020-07-04,3,0,26,4
PDL,2020-07-05,2,0,27,4
PDL,2020-07-06,2,0,29,4
PDL,2020-07-07,2,1,28,5
PDL,2020-07-08,0,1,26,6
PDL,2020-07-09,2,0,25,6
PDL,2020-07-10,5,0,30,5
PDL,2020-07-11,2,1,29,6
PDL,2020-07-12,6,0,35,6
PDL,2020-07-13,3,1,36,7
PDL,2020-07-14,3,0,38,7
PDL,2020-07-15,3,0,36,6
PDL,2020-07-16,3,1,30,7
PDL,2020-07-17,3,0,26,6
PDL,2020-07-18,6,1,28,7
PDL,2020-07-19,2,0,29,7
PDL,2020-07-20,6,1,34,8
PDL,2020-07-21,4,3,30,11
PDL,2020-07-22,2,0,30,11
PDL,2020-07-23,5,0,34,8
PDL,2020-07-24,5,1,33,9
PDL,2020-07-25,1,0,32,6
PDL,2020-07-26,0,0,32,6
PDL,2020-07-27,4,0,35,5
PDL,2020-07-28,7,0,43,3
PDL,2020-07-29,10,0,51,3
PDL,2020-07-30,7,1,51,4
PDL,2020-07-31,9,1,54,5
PDL,2020-08-01,7,4,55,9
PDL,2020-08-02,3,1,55,10
PDL,2020-08-03,4,0,49,10
PDL,2020-08-04,13,0,58,9
PDL,2020-08-05,6,2,58,11
PDL,2020-08-06,10,2,61,12
PDL,2020-08-07,11,1,69,13
PDL,2020-08-08,3,0,71,11
PDL,2020-08-09,5,3,73,13
PDL,2020-08-10,4,2,71,12
PDL,2020-08-11,12,1,71,10
PDL,2020-08-12,6,1,71,10
PDL,2020-08-13,10,2,72,11
PDL,2020-08-14,9,0,76,10
PDL,2020-08-15,4,0,80,9
PDL,2020-08-16,4,2,80,11
PDL,2020-08-17,6,0,80,10
PDL,2020-08-18,8,1,70,11
PDL,2020-08-19,4,0,70,9
PDL,2020-08-20,6,0,74,8
